geo_value,time_value,cases,deaths,doctor_visits,wili,wcli
25023,2020-04-17,111.0,12.0,6.353524,0.5921549,0.549729
25023,2020-04-18,111.0,17.0,6.552439,0.6295544,0.5837887
25023,2020-04-19,144.0,9.0,6.651696,0.5208662,0.4912352
25023,2020-04-20,144.0,5.0,6.609525,0.8142937,0.8142937
25023,2020-04-21,67.0,7.0,6.807888,1.0712458,1.2237649
25023,2020-04-22,210.0,16.0,6.512653,1.1245039,1.2757052
25023,2020-04-23,276.0,19.0,6.659913,0.8065035,0.9594657
25023,2020-04-24,631.0,21.0,6.931138,0.7647304,0.9150404
25023,2020-04-25,220.0,15.0,8.024527,0.7665897,0.9170178
25023,2020-04-26,0.0,18.0,8.883931,1.1035743,1.2529478
25023,2020-04-27,227.0,10.0,9.43063,0.7959822,0.9839642
25023,2020-04-28,137.0,16.0,9.580785,0.5335102,0.5335102
25023,2020-04-29,127.0,17.0,9.811596,0.4501005,0.4501005
25023,2020-04-30,212.0,12.0,10.476054,0.569172,0.569172
25023,2020-05-01,176.0,16.0,10.961576,0.5607964,0.5607964
25023,2020-05-02,150.0,11.0,10.744113,0.5343129,0.5343129
25023,2020-05-03,98.0,11.0,10.35897,0.227304,0.2970709
25023,2020-05-04,95.0,10.0,9.84243,0.2232371,0.2916916
25023,2020-05-05,134.0,8.0,10.079091,0.0972502,0.1659529
25023,2020-05-06,163.0,16.0,9.493933,0.1005314,0.1715413
25023,2020-05-07,182.0,7.0,9.303759,0.0,0.0707029
25023,2020-05-08,113.0,11.0,10.13976,0.0,0.0812353
25023,2020-05-09,117.0,9.0,10.380892,0.1594385,0.2449886
25023,2020-05-10,71.0,9.0,10.52843,0.1668554,0.1668554
25023,2020-05-11,75.0,15.0,10.465058,0.2016633,0.2016633
25023,2020-05-12,50.0,1.0,10.108867,0.2057174,0.2057174
25023,2020-05-13,85.0,15.0,9.771258,0.209121,0.209121
25023,2020-05-14,182.0,11.0,9.497879,0.2088214,0.2088214
25023,2020-05-15,101.0,9.0,9.148305,0.183774,0.183774
25023,2020-05-16,112.0,11.0,8.991918,0.0295321,0.0295321
25023,2020-05-17,77.0,5.0,8.756658,0.0288215,0.0288215
25023,2020-05-18,75.0,4.0,8.594014,0.0361662,0.0361662
25023,2020-05-19,59.0,6.0,8.492074,0.0532239,0.0532239
25023,2020-05-20,82.0,11.0,8.0136,0.0475795,0.1241928
25023,2020-05-21,86.0,6.0,6.862154,0.0481552,0.1253073
25023,2020-05-22,58.0,5.0,5.811122,0.050451,0.1297514
25023,2020-05-23,56.0,9.0,4.88218,0.097357,0.1751266
25023,2020-05-24,79.0,7.0,4.178512,0.0991473,0.1780751
25023,2020-05-25,35.0,5.0,3.801554,0.1285342,0.208886
25023,2020-05-26,38.0,9.0,3.733847,0.1264895,0.2033548
25023,2020-05-27,24.0,8.0,4.566554,0.1263085,0.1263085
25023,2020-05-28,68.0,9.0,4.497049,0.1222961,0.1222961
25023,2020-05-29,42.0,3.0,4.160757,0.1241418,0.1241418
25023,2020-05-30,53.0,6.0,4.446129,0.4438036,0.4438036
25023,2020-05-31,40.0,4.0,4.680822,0.4484058,0.4484058
25023,2020-06-01,341.0,10.0,4.757742,0.3739412,0.3739412
25023,2020-06-02,28.0,6.0,4.566325,0.3632274,0.3632274
25023,2020-06-03,15.0,4.0,4.237536,0.3658492,0.3658492
25023,2020-06-04,39.0,7.0,3.687021,0.3723593,0.3723593
25023,2020-06-05,31.0,2.0,3.160164,0.4023764,0.4023764
25023,2020-06-06,34.0,7.0,2.730274,0.4366182,0.4366182
25023,2020-06-07,16.0,3.0,2.423156,0.4740157,0.4740157
25023,2020-06-08,9.0,4.0,2.394091,0.4795772,0.4795772
25023,2020-06-09,32.0,8.0,2.587079,0.5523798,0.4858565
25023,2020-06-10,14.0,5.0,2.623651,0.6932492,0.6288924
25023,2020-06-11,22.0,4.0,2.96764,0.6777996,0.6148626
25023,2020-06-12,22.0,7.0,3.125496,1.3141489,1.2520267
25023,2020-06-13,16.0,2.0,2.877233,0.9283958,0.866453
25023,2020-06-14,29.0,0.0,2.878692,0.8858009,0.8241298
25023,2020-06-15,5.0,5.0,2.798426,0.8727991,0.8119871
25023,2020-06-16,2.0,3.0,3.245174,0.8046789,0.8046789
25023,2020-06-17,8.0,2.0,3.527741,0.6709893,0.6709893
25023,2020-06-18,33.0,5.0,3.501098,0.6820464,0.6820464
25023,2020-06-19,11.0,4.0,3.594656,0.6008122,0.6008122
25023,2020-06-20,10.0,1.0,3.485449,0.6706867,0.6706867
25023,2020-06-21,7.0,2.0,3.203372,0.6684094,0.6684094
25023,2020-06-22,9.0,3.0,2.984821,0.6350218,0.6350218
25023,2020-06-23,12.0,1.0,3.004454,0.6410338,0.6410338
25023,2020-06-24,6.0,4.0,3.024244,0.640748,0.640748
25023,2020-06-25,15.0,3.0,3.364319,0.643651,0.643651
25023,2020-06-26,21.0,4.0,3.779272,0.320823,0.320823
25023,2020-06-27,15.0,2.0,3.674036,0.2621458,0.2621458
25023,2020-06-28,10.0,3.0,3.435459,0.2640363,0.2640363
25023,2020-06-29,5.0,3.0,3.270612,0.2666119,0.2666119
25023,2020-06-30,8.0,-1.0,3.467756,0.2636403,0.2636403
25023,2020-07-01,12.0,-2.0,3.841045,0.2615865,0.2615865
25023,2020-07-02,11.0,0.0,4.129291,0.2583116,0.2583116
25023,2020-07-03,15.0,2.0,3.962387,0.2470415,0.2470415
25023,2020-07-04,12.0,2.0,3.896637,0.2354826,0.2354826
25023,2020-07-05,6.0,1.0,3.748455,0.2362171,0.2362171
25023,2020-07-06,8.0,0.0,3.662808,0.2428576,0.2428576
25023,2020-07-07,9.0,1.0,4.401416,0.2429629,0.2429629
25023,2020-07-08,8.0,4.0,4.702608,0.3276602,0.3276602
25023,2020-07-09,12.0,1.0,4.883743,0.4954916,0.4954916
25023,2020-07-10,9.0,3.0,4.682613,0.2385893,0.2385893
25023,2020-07-11,16.0,1.0,4.657687,0.2536083,0.2536083
25023,2020-07-12,9.0,1.0,4.890988,0.2436107,0.2436107
25023,2020-07-13,11.0,0.0,4.987658,0.2866924,0.2866924
25023,2020-07-14,8.0,1.0,4.509753,0.3006356,0.3006356
25023,2020-07-15,2.0,6.0,3.742178,0.2223045,0.2223045
25023,2020-07-16,15.0,2.0,3.366802,0.0389301,0.0389301
25023,2020-07-17,18.0,5.0,2.778306,0.0396993,0.0396993
25023,2020-07-18,3.0,1.0,2.630376,0.0396284,0.0396284
25023,2020-07-19,21.0,1.0,2.822192,0.0397208,0.0397208
25023,2020-07-20,5.0,1.0,2.953355,0.0,0.0
25023,2020-07-21,9.0,3.0,2.917047,0.2805742,0.2805742
25023,2020-07-22,14.0,1.0,2.962815,0.2830652,0.2830652
25023,2020-07-23,23.0,1.0,2.975265,0.2755608,0.2755608
25023,2020-07-24,16.0,0.0,3.120796,0.3087862,0.3087862
25023,2020-07-25,11.0,1.0,3.12943,0.2947902,0.2947902
25023,2020-07-26,18.0,2.0,2.982865,0.3008315,0.3008315
25023,2020-07-27,15.0,1.0,2.807009,0.3005706,0.3005706
25023,2020-07-28,18.0,1.0,2.575159,0.0299648,0.0299648
25023,2020-07-29,25.0,1.0,2.251409,0.3154208,0.3154208
25023,2020-07-30,15.0,1.0,2.096186,0.3240385,0.3240385
25023,2020-07-31,28.0,2.0,2.190131,0.2876159,0.2876159
25023,2020-08-01,21.0,1.0,2.45028,0.2813604,0.2813604
25023,2020-08-02,8.0,1.0,2.758177,0.2855735,0.3516983
25023,2020-08-03,11.0,1.0,3.044531,0.5748387,0.6394181
25023,2020-08-04,37.0,1.0,5.293077,0.6978213,0.7673988
25023,2020-08-05,22.0,0.0,5.418162,0.4149276,0.4883905
25023,2020-08-06,8.0,3.0,4.802316,0.5805361,0.6525504
25023,2020-08-07,19.0,1.0,4.46589,0.8008704,0.8759084
25023,2020-08-08,14.0,2.0,4.322678,0.8883139,0.9530724
25023,2020-08-09,19.0,1.0,4.499825,0.8186573,0.8186573
25023,2020-08-10,13.0,1.0,4.640809,0.5119798,0.5119798
25023,2020-08-11,30.0,1.0,4.324342,0.3803419,0.3803419
25023,2020-08-12,0.0,0.0,4.183403,0.3707301,0.3707301
25023,2020-08-13,0.0,0.0,3.847159,0.1928932,0.1928932
25023,2020-08-14,0.0,0.0,3.851777,0.1533762,0.1533762
25023,2020-08-15,0.0,0.0,3.97075,0.3305541,0.1515824
25023,2020-08-16,0.0,0.0,4.43351,0.3385204,0.1539969
25023,2020-08-17,0.0,0.0,4.842987,0.3377734,0.1537705
25023,2020-08-18,0.0,0.0,4.490875,0.3824079,0.1926663
25023,2020-08-19,0.0,7.0,3.843717,0.3800092,0.1915883
25023,2020-08-20,0.0,1.0,3.696759,0.4112803,0.2097861
25023,2020-08-21,152.0,0.0,3.418948,0.2711432,0.0661544
25023,2020-08-22,3.0,5.0,3.135672,0.1496427,0.1496427
25023,2020-08-23,0.0,0.0,3.049902,0.2082917,0.2082917
25023,2020-08-24,40.0,1.0,3.115697,0.2031369,0.2031369
25023,2020-08-25,20.0,0.0,3.425914,0.2677486,0.2677486
25023,2020-08-26,14.0,1.0,3.57214,0.2771161,0.2771161
25023,2020-08-27,18.0,1.0,3.844588,0.2666955,0.2666955
25023,2020-08-28,30.0,1.0,4.052598,0.0,0.0
25023,2020-08-29,32.0,0.0,3.952878,0.0,0.0
25023,2020-08-30,15.0,1.0,3.632704,0.0,0.0
25023,2020-08-31,13.0,1.0,3.366368,0.0,0.0
25023,2020-09-01,21.0,0.0,4.534365,0.0,0.0
25023,2020-09-02,21.0,0.0,4.224908,0.0,0.0
25023,2020-09-03,21.0,1.0,4.416459,0.0957848,0.0495515
25023,2020-09-04,0.0,2.0,4.150459,0.1012547,0.0530993
25023,2020-09-05,0.0,1.0,4.577563,0.5137263,0.4668783
25023,2020-09-06,0.0,0.0,5.409564,0.5114159,0.4649149
25023,2020-09-07,0.0,0.0,5.92426,0.5006518,0.455768
25023,2020-09-08,89.0,1.0,6.202481,0.6498915,0.6056318
25023,2020-09-09,15.0,0.0,5.832623,0.6658878,0.6190089
25023,2020-09-10,20.0,1.0,5.062548,0.5645622,0.5645622
25023,2020-09-11,41.0,0.0,4.429168,0.7155353,0.7155353
25023,2020-09-12,36.0,1.0,4.94451,0.2748167,0.2748167
25023,2020-09-13,13.0,3.0,5.110145,0.2898221,0.2898221
25023,2020-09-14,22.0,1.0,5.185143,0.3007204,0.3007204
25023,2020-09-15,19.0,0.0,5.937756,0.2849098,0.2849098
25023,2020-09-16,24.0,2.0,5.236992,0.6937943,0.6937943
25023,2020-09-17,21.0,2.0,4.769832,0.7650327,0.7650327
25023,2020-09-18,35.0,0.0,4.286428,0.6717703,0.6717703
25023,2020-09-19,29.0,3.0,4.023959,0.7168239,0.7168239
25023,2020-09-20,17.0,0.0,3.793173,0.6815994,0.6815994
25023,2020-09-21,7.0,1.0,3.689092,0.7091611,0.7091611
25023,2020-09-22,11.0,1.0,5.38299,0.6337496,0.6337496
25023,2020-09-23,0.0,0.0,5.029071,0.1137383,0.1137383
25023,2020-09-24,16.0,3.0,5.081139,0.2222496,0.1060622
25023,2020-09-25,29.0,1.0,5.582054,0.7069833,0.5887277
25023,2020-09-26,18.0,1.0,5.739412,0.6963428,0.5806698
25023,2020-09-27,32.0,0.0,5.70753,0.7018403,0.584833
25023,2020-09-28,28.0,3.0,5.535657,0.7079466,0.5894572
25023,2020-09-29,27.0,0.0,7.110362,0.6801044,0.5683726
25023,2020-09-30,51.0,0.0,6.344735,0.6832222,0.5707337
25023,2020-10-01,30.0,3.0,6.036711,0.6332058,0.6332058
25023,2020-10-02,45.0,0.0,5.448455,0.0,0.0
25023,2020-10-03,42.0,3.0,5.868835,0.0,0.0
25023,2020-10-04,32.0,1.0,6.119291,0.1192871,0.0
25023,2020-10-05,23.0,0.0,6.292477,0.1095598,0.0
25023,2020-10-06,48.0,0.0,6.712607,0.1125461,0.0
25023,2020-10-07,17.0,1.0,7.020327,0.1052262,0.0
25023,2020-10-08,34.0,0.0,6.716642,0.1178723,0.0
25023,2020-10-09,72.0,1.0,6.495652,0.110364,0.0
25023,2020-10-10,42.0,1.0,6.877975,0.1005051,0.0
25023,2020-10-11,46.0,0.0,6.964524,0.0,0.0
25023,2020-10-12,106.0,3.0,7.046005,0.0,0.0
25023,2020-10-13,56.0,1.0,7.79472,0.0,0.0
25023,2020-10-14,44.0,2.0,7.753229,0.0,0.0
25023,2020-10-15,62.0,7.0,7.217072,0.0,0.0
25023,2020-10-16,54.0,7.0,6.858108,0.0,0.0
25023,2020-10-17,33.0,2.0,6.603133,0.0,0.0
25023,2020-10-18,46.0,2.0,6.270413,0.0,0.0
25023,2020-10-19,74.0,0.0,5.907832,0.0,0.0
25023,2020-10-20,93.0,2.0,5.845252,0.0,0.0
25023,2020-10-21,38.0,3.0,5.638719,0.0,0.0
25023,2020-10-22,71.0,5.0,5.692173,0.0,0.0
25023,2020-10-23,80.0,6.0,5.952256,0.0,0.0
25023,2020-10-24,92.0,0.0,6.466393,0.0,0.0
25023,2020-10-25,56.0,3.0,6.892081,0.0,0.0
25023,2020-10-26,94.0,3.0,7.1926,0.2966816,0.2966816
25023,2020-10-27,77.0,2.0,7.627239,0.3115003,0.3115003
25023,2020-10-28,56.0,4.0,7.318507,0.3313283,0.3313283
25023,2020-10-29,73.0,3.0,6.738243,0.3597447,0.3597447
25023,2020-10-30,63.0,1.0,6.224387,0.5078635,0.5078635
25023,2020-10-31,77.0,1.0,6.200611,0.5228225,0.5228225
25023,2020-11-01,68.0,2.0,6.013507,0.5465097,0.5465097
25023,2020-11-02,50.0,2.0,5.057066,0.123098,0.123098
25023,2020-11-03,66.0,2.0,5.090735,0.122621,0.122621
25023,2020-11-04,84.0,5.0,5.49633,0.1449992,0.1449992
25023,2020-11-05,98.0,0.0,7.276582,0.1462442,0.1462442
25023,2020-11-06,93.0,0.0,7.556101,0.0,0.0
25023,2020-11-07,109.0,2.0,7.593286,0.1699708,0.1699708
25023,2020-11-08,64.0,1.0,7.383406,0.3851432,0.3851432
25023,2020-11-09,63.0,0.0,7.290414,1.1206502,1.1206502
25023,2020-11-10,114.0,4.0,7.123009,1.3710503,1.3710503
25023,2020-11-11,120.0,7.0,7.87006,1.382907,1.382907
25023,2020-11-12,124.0,0.0,8.928344,1.4206832,1.4206832
25023,2020-11-13,87.0,1.0,8.860049,1.3537728,1.3537728
25023,2020-11-14,124.0,2.0,8.005537,1.1269192,1.1269192
25023,2020-11-15,73.0,4.0,7.384484,0.9227435,0.9227435
25023,2020-11-16,131.0,1.0,6.919754,0.4190251,0.4190251
25023,2020-11-17,115.0,4.0,6.879332,0.3017002,0.3017002
25023,2020-11-18,114.0,4.0,7.604865,0.1570832,0.1570832
25023,2020-11-19,126.0,2.0,7.842674,0.8717129,0.8717129
25023,2020-11-20,119.0,2.0,7.959599,0.8682408,0.8682408
25023,2020-11-21,112.0,0.0,7.581907,0.8952569,0.8952569
25023,2020-11-22,129.0,1.0,7.512729,0.8857815,0.8857815
25023,2020-11-23,86.0,2.0,7.531323,1.3191794,1.3191794
25023,2020-11-24,116.0,0.0,7.872098,1.277879,1.3800035
25023,2020-11-25,135.0,3.0,8.007627,1.2625622,1.3632661
25023,2020-11-26,0.0,0.0,7.897901,0.4720192,0.574982
25023,2020-11-27,286.0,4.0,7.731973,0.9306708,1.0358351
25023,2020-11-28,126.0,0.0,8.941565,0.9817819,1.0971564
25023,2020-11-29,93.0,0.0,10.84231,1.0892988,1.217005
25023,2020-11-30,98.0,1.0,12.61788,0.9098461,1.0365581
25023,2020-12-01,204.0,3.0,12.656044,0.83203,0.83203
25023,2020-12-02,260.0,6.0,11.331646,1.0169913,1.0924758
25023,2020-12-03,395.0,4.0,11.085366,1.0906023,1.1585908
25023,2020-12-04,243.0,4.0,11.630511,0.6297003,0.6971782
25023,2020-12-05,354.0,1.0,11.973335,0.6184168,0.6848035
25023,2020-12-06,241.0,6.0,12.249667,0.611668,0.6735623
25023,2020-12-07,181.0,1.0,12.389133,0.4503432,0.5125522
25023,2020-12-08,276.0,2.0,11.693019,0.4618954,0.5255854
25023,2020-12-09,310.0,2.0,11.692064,0.3158675,0.3158675
25023,2020-12-10,400.0,3.0,10.752875,0.1752567,0.1752567
25023,2020-12-11,307.0,3.0,11.017682,0.1704684,0.1704684
25023,2020-12-12,307.0,6.0,12.36658,0.4213057,0.4213057
25023,2020-12-13,285.0,2.0,12.840616,0.3802105,0.3802105
25023,2020-12-14,274.0,2.0,13.011612,0.5650777,0.5650777
25023,2020-12-15,301.0,0.0,12.49194,0.5743656,0.5743656
25023,2020-12-16,406.0,5.0,11.120545,0.5931189,0.5931189
25023,2020-12-17,301.0,3.0,10.301872,0.5581118,0.5581118
25023,2020-12-18,421.0,5.0,10.156385,1.1270639,1.1270639
25023,2020-12-19,341.0,4.0,10.130977,1.2564223,1.2564223
25023,2020-12-20,236.0,4.0,10.059675,1.2799806,1.2799806
25023,2020-12-21,751.0,0.0,10.138894,0.9818516,0.9414899
25023,2020-12-22,253.0,0.0,11.097163,0.9609044,0.9226424
25023,2020-12-23,0.0,0.0,10.949783,1.0819043,1.0454666
25023,2020-12-24,0.0,13.0,11.397337,1.0731712,1.0374505
25023,2020-12-25,0.0,-13.0,12.547892,0.9258674,0.8897566
25023,2020-12-26,0.0,0.0,13.257645,0.7227623,0.692969
25023,2020-12-27,0.0,0.0,14.122732,0.7088576,0.6805044
25023,2020-12-28,-661.0,3.0,14.425109,0.7001037,0.7001037
25023,2020-12-29,287.0,26.0,15.410914,0.7929368,0.7929368
25023,2020-12-30,416.0,13.0,15.49638,0.8177442,0.8177442
25023,2020-12-31,488.0,4.0,15.341171,0.8227981,0.8227981
25023,2021-01-01,0.0,0.0,15.14456,0.4340415,0.4340415
25025,2020-02-01,,,0.005078,,
25025,2020-02-02,,,0.003376,,
25025,2020-02-03,,,0.001934,,
25025,2020-02-04,,,0.000778,,
25025,2020-02-05,,,0.0,,
25025,2020-02-06,,,0.0,,
25025,2020-02-07,,,0.0,,
25025,2020-02-08,,,0.0,,
25025,2020-02-09,,,0.0,,
25025,2020-02-10,,,0.0,,
25025,2020-02-11,,,0.0,,
25025,2020-02-12,,,0.0,,
25025,2020-02-13,,,0.0,,
25025,2020-02-14,,,0.0,,
25025,2020-02-15,,,0.054448,,
25025,2020-02-16,,,0.088516,,
25025,2020-02-17,,,0.076307,,
25025,2020-02-18,,,0.063283,,
25025,2020-02-19,,,0.050165,,
25025,2020-02-20,0.0,0.0,0.037614,,
25025,2020-02-21,0.0,0.0,0.02618,,
25025,2020-02-22,0.0,0.0,0.016264,,
25025,2020-02-23,0.0,0.0,0.008102,,
25025,2020-02-24,0.0,0.0,0.001765,,
25025,2020-02-25,0.0,0.0,0.0,,
25025,2020-02-26,0.0,0.0,0.0,,
25025,2020-02-27,0.0,0.0,0.0,,
25025,2020-02-28,0.0,0.0,0.0,,
25025,2020-02-29,0.0,0.0,0.0,,
25025,2020-03-01,0.0,0.0,0.0,,
25025,2020-03-02,0.0,0.0,0.0,,
25025,2020-03-03,0.0,0.0,0.0,,
25025,2020-03-04,0.0,0.0,0.0,,
25025,2020-03-05,0.0,0.0,0.0,,
25025,2020-03-06,2.0,0.0,0.058197,,
25025,2020-03-07,0.0,0.0,0.032502,,
25025,2020-03-08,5.0,0.0,0.024392,,
25025,2020-03-09,2.0,0.0,0.019501,,
25025,2020-03-10,10.0,0.0,0.016677,,
25025,2020-03-11,0.0,0.0,0.013651,,
25025,2020-03-12,2.0,0.0,0.010615,,
25025,2020-03-13,4.0,0.0,0.066801,,
25025,2020-03-14,1.0,0.0,0.116552,,
25025,2020-03-15,4.0,0.0,0.12508,,
25025,2020-03-16,5.0,0.0,0.10395,,
25025,2020-03-17,6.0,0.0,0.194639,,
25025,2020-03-18,9.0,0.0,0.160806,,
25025,2020-03-19,21.0,0.0,0.127325,,
25025,2020-03-20,17.0,1.0,0.138387,,
25025,2020-03-21,19.0,0.0,0.142585,,
25025,2020-03-22,18.0,1.0,0.135756,,
25025,2020-03-23,28.0,0.0,0.213874,,
25025,2020-03-24,80.0,0.0,0.251034,,
25025,2020-03-25,108.0,0.0,0.294241,,
25025,2020-03-26,106.0,1.0,0.376911,,
25025,2020-03-27,183.0,0.0,0.494878,,
25025,2020-03-28,212.0,1.0,0.73622,,
25025,2020-03-29,97.0,0.0,0.619273,,
25025,2020-03-30,175.0,2.0,0.562377,,
25025,2020-03-31,258.0,1.0,0.640382,,
25025,2020-04-01,251.0,7.0,0.439611,,
25025,2020-04-02,272.0,6.0,0.451214,,
25025,2020-04-03,287.0,2.0,0.685095,,
25025,2020-04-04,246.0,6.0,0.548854,,
25025,2020-04-05,229.0,1.0,0.672116,,
25025,2020-04-06,271.0,4.0,0.798178,0.8898307,0.454021
25025,2020-04-07,316.0,9.0,1.049186,0.6670011,0.3766595
25025,2020-04-08,355.0,8.0,1.534506,0.5873262,0.4038364
25025,2020-04-09,441.0,6.0,1.6178,0.6233418,0.4900945
25025,2020-04-10,493.0,17.0,2.032489,0.604068,0.4894641
25025,2020-04-11,392.0,8.0,2.164469,0.5011945,0.4053301
25025,2020-04-12,433.0,7.0,2.047456,0.4962863,0.4161381
25025,2020-04-13,220.0,18.0,1.764793,0.4340086,0.4034184
25025,2020-04-14,293.0,14.0,2.076517,0.3812124,0.3732743
25025,2020-04-15,407.0,27.0,2.392176,0.3384307,0.330587
25025,2020-04-16,541.0,19.0,2.312492,0.3834446,0.3927037
25025,2020-04-17,452.0,24.0,2.136664,0.4719646,0.3773976
25025,2020-04-18,424.0,24.0,2.184007,0.4963827,0.3964635
25025,2020-04-19,378.0,24.0,1.957118,0.6732468,0.5472779
25025,2020-04-20,240.0,25.0,1.68275,0.7261911,0.7801489
25025,2020-04-21,355.0,22.0,2.186967,0.8117425,0.8676641
25025,2020-04-22,391.0,33.0,2.728835,1.0565893,1.1118693
25025,2020-04-23,679.0,28.0,3.454588,1.1260375,1.1685341
25025,2020-04-24,985.0,26.0,3.767567,0.9500912,1.1375057
25025,2020-04-25,494.0,19.0,4.161922,0.9389303,1.1249437
25025,2020-04-26,325.0,33.0,3.688848,0.8865405,1.0748193
25025,2020-04-27,340.0,24.0,3.243206,0.8360025,0.7846391
25025,2020-04-28,257.0,21.0,3.899925,0.8062553,0.7534427
25025,2020-04-29,399.0,35.0,4.31379,0.5500856,0.4971883
25025,2020-04-30,351.0,20.0,5.030625,0.4628118,0.3917375
25025,2020-05-01,405.0,26.0,4.426844,0.3522702,0.2816278
25025,2020-05-02,311.0,19.0,3.971875,0.4409174,0.3705113
25025,2020-05-03,171.0,19.0,3.19682,0.3135958,0.245199
25025,2020-05-04,164.0,8.0,2.703931,0.5480742,0.529497
25025,2020-05-05,232.0,13.0,3.193452,0.5422895,0.5238879
25025,2020-05-06,303.0,33.0,3.295628,0.6872784,0.6686527
25025,2020-05-07,256.0,21.0,3.625728,0.5236194,0.5236194
25025,2020-05-08,212.0,20.0,3.91191,0.4841976,0.4841976
25025,2020-05-09,175.0,20.0,4.432155,0.3690274,0.3690274
25025,2020-05-10,160.0,15.0,4.550455,0.4905537,0.4905537
25025,2020-05-11,77.0,13.0,3.633589,0.2620988,0.2620988
25025,2020-05-12,98.0,1.0,3.966689,0.2740831,0.2740831
25025,2020-05-13,133.0,17.0,3.457727,0.3642902,0.3642902
25025,2020-05-14,294.0,10.0,3.797375,0.4297975,0.4297975
25025,2020-05-15,115.0,9.0,3.859203,0.2752027,0.2752027
25025,2020-05-16,350.0,10.0,3.840356,0.4232377,0.4232377
25025,2020-05-17,133.0,9.0,3.150166,0.4855396,0.4855396
25025,2020-05-18,192.0,6.0,2.569831,0.5172622,0.4865421
25025,2020-05-19,154.0,4.0,3.508116,0.4954131,0.4669787
25025,2020-05-20,137.0,10.0,4.897895,0.3387998,0.3126373
25025,2020-05-21,127.0,6.0,5.008823,0.2916047,0.2662394
25025,2020-05-22,91.0,5.0,4.767675,0.3679213,0.3434741
25025,2020-05-23,111.0,9.0,4.713585,0.3047976,0.2810245
25025,2020-05-24,126.0,11.0,4.38774,0.1926083,0.16944
25025,2020-05-25,63.0,1.0,3.565285,0.2088767,0.2088767
25025,2020-05-26,53.0,5.0,3.076667,0.3792662,0.3792662
25025,2020-05-27,63.0,6.0,3.008668,0.4469025,0.4469025
25025,2020-05-28,102.0,2.0,2.845648,0.4595582,0.4595582
25025,2020-05-29,88.0,9.0,3.245462,0.4962881,0.4962881
25025,2020-05-30,87.0,7.0,3.11582,0.4285857,0.4285857
25025,2020-05-31,63.0,3.0,2.916632,0.414676,0.414676
25025,2020-06-01,645.0,25.0,2.202812,0.3645655,0.3645655
25025,2020-06-02,55.0,6.0,1.819794,0.2006529,0.2006529
25025,2020-06-03,97.0,6.0,1.839994,0.2157097,0.2157097
25025,2020-06-04,57.0,5.0,1.471246,0.2335003,0.2599144
25025,2020-06-05,68.0,9.0,1.792161,0.11212,0.1392282
25025,2020-06-06,97.0,1.0,1.835564,0.2725241,0.3001657
25025,2020-06-07,46.0,1.0,1.665692,0.3830709,0.4099042
25025,2020-06-08,27.0,7.0,1.35892,0.3903116,0.4175268
25025,2020-06-09,39.0,4.0,1.406433,0.3851307,0.4120726
25025,2020-06-10,32.0,1.0,1.480148,0.2974068,0.3243862
25025,2020-06-11,96.0,2.0,1.461566,0.298813,0.298813
25025,2020-06-12,54.0,3.0,1.648887,0.2934084,0.2934084
25025,2020-06-13,50.0,2.0,1.584802,0.1352997,0.1352997
25025,2020-06-14,35.0,7.0,1.36265,0.0441499,0.0225421
25025,2020-06-15,0.0,1.0,1.020951,0.0433503,0.0221446
25025,2020-06-16,33.0,1.0,1.326483,0.0435973,0.0222668
25025,2020-06-17,67.0,7.0,1.858834,0.0437029,0.0223251
25025,2020-06-18,43.0,4.0,2.292284,0.0525366,0.0
25025,2020-06-19,16.0,8.0,2.379616,0.0525265,0.0
25025,2020-06-20,35.0,2.0,2.703139,0.1618058,0.1113258
25025,2020-06-21,23.0,3.0,2.37613,0.2748631,0.2439807
25025,2020-06-22,16.0,0.0,2.038703,0.4687111,0.4369145
25025,2020-06-23,34.0,0.0,2.430256,0.4600823,0.4290544
25025,2020-06-24,27.0,8.0,2.607662,0.4450284,0.4153414
25025,2020-06-25,36.0,6.0,2.438065,0.5089824,0.5089824
25025,2020-06-26,43.0,7.0,2.826636,0.5186373,0.5186373
25025,2020-06-27,57.0,7.0,3.184819,0.4161904,0.4161904
25025,2020-06-28,31.0,0.0,2.794447,0.2973656,0.2973656
25025,2020-06-29,0.0,3.0,2.495997,0.3703818,0.3703818
25025,2020-06-30,24.0,-5.0,2.573107,0.5932085,0.5932085
25025,2020-07-01,34.0,2.0,2.970425,0.6654325,0.6007623
25025,2020-07-02,39.0,4.0,2.748275,0.7167756,0.6525025
25025,2020-07-03,44.0,1.0,2.974066,0.7058619,0.6420919
25025,2020-07-04,36.0,-2.0,2.913162,0.7265634,0.7099324
25025,2020-07-05,13.0,0.0,2.349338,0.8675879,0.8507976
25025,2020-07-06,29.0,1.0,1.799515,0.7323575,0.7147308
25025,2020-07-07,34.0,0.0,2.114917,0.6132625,0.595596
25025,2020-07-08,72.0,4.0,2.901939,0.8871931,0.9329207
25025,2020-07-09,52.0,1.0,3.638898,0.7213184,0.7670623
25025,2020-07-10,56.0,3.0,4.178831,0.7292793,0.7982223
25025,2020-07-11,44.0,2.0,4.446539,1.0079778,0.7579839
25025,2020-07-12,29.0,2.0,3.961698,1.003161,0.7450622
25025,2020-07-13,41.0,0.0,3.396092,0.9117413,0.6094092
25025,2020-07-14,44.0,2.0,3.518755,0.8170983,0.494139
25025,2020-07-15,25.0,2.0,3.818155,0.4773778,0.1522423
