region,epiweek,year,month,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
AK,202115,2021,4,5.43,0.48,5.24,2.06,6.69,7.38,4.74,5.88,0.95,2.07,2.81,0.29,0.38,0.61,0.545785
AL,201734,2017,8,3.75,0.12,6.03,2.64,5.22,5.69,3.23,4.68,0.81,1.59,1.79,0.26,0.24,0.52,1.716
AL,201735,2017,8,3.9,0.14,6.63,2.83,4.83,5.7,3.3,4.74,0.89,1.65,1.76,0.28,0.2,0.56,1.54497
AL,201736,2017,9,3.93,0.13,6.87,2.56,4.74,5.47,3.49,4.6,0.77,1.59,1.68,0.31,0.26,0.52,1.71125
AL,201737,2017,9,3.66,0.12,6.58,2.37,5.03,5.99,3.42,4.75,0.87,1.68,1.78,0.27,0.24,0.53,1.74159
AL,201738,2017,9,3.83,0.14,6.36,2.43,5.27,6.32,3.6,5.02,0.91,1.69,1.87,0.3,0.28,0.59,1.60263
AL,201739,2017,9,3.86,0.13,6.53,2.45,5.25,6.27,3.56,5.01,0.89,1.73,1.9,0.31,0.29,0.56,1.73927
AL,201740,2017,10,3.85,0.14,6.54,2.41,4.97,6.02,3.48,4.86,0.91,1.7,1.79,0.29,0.25,0.55,1.75721
AL,201741,2017,10,3.81,0.13,6.62,2.44,5.23,6.38,3.7,5.05,0.94,1.77,1.99,0.31,0.28,0.57,1.83081
AL,201742,2017,10,4.01,0.15,7.18,2.52,5.12,6.25,3.66,4.96,0.9,1.77,1.83,0.32,0.28,0.6,1.83131
AL,201743,2017,10,3.93,0.13,7.76,2.67,5.09,6.12,3.62,5.01,0.93,1.79,1.83,0.31,0.29,0.65,2.09091
AL,201744,2017,10,4.15,0.19,8.36,2.92,5.11,5.94,3.75,4.71,0.89,1.68,1.83,0.32,0.27,0.59,2.45603
AL,201745,2017,11,4.18,0.16,8.91,3.07,5.54,5.73,3.59,4.85,0.9,1.7,1.86,0.29,0.27,0.56,2.39313
AL,201746,2017,11,4.24,0.14,9.08,3.15,5.19,5.5,3.51,4.71,0.91,1.69,1.83,0.31,0.27,0.54,2.74821
AL,201747,2017,11,4.04,0.13,9.22,3.04,4.93,4.76,3.46,4.46,0.79,1.58,1.66,0.3,0.23,0.4,2.80217
AL,201748,2017,11,4.33,0.14,9.65,3.16,5.37,5.54,3.63,4.68,0.89,1.72,1.74,0.29,0.26,0.51,2.97065
AL,201749,2017,12,4.34,0.14,9.42,3.0,4.94,5.17,3.57,4.54,0.84,1.66,1.57,0.29,0.23,0.49,3.59379
AL,201750,2017,12,5.09,0.17,10.68,3.28,4.89,5.17,3.93,4.68,0.85,1.56,1.63,0.27,0.23,0.46,4.6979
AL,201751,2017,12,6.29,0.29,13.49,3.55,5.06,5.32,4.33,5.17,0.88,1.68,1.74,0.25,0.22,0.39,7.73028
AL,201752,2017,12,6.36,0.28,14.61,3.8,5.25,5.41,4.38,5.09,0.82,1.72,1.64,0.25,0.22,0.4,9.14754
AL,201801,2018,1,6.32,0.28,15.39,3.61,5.49,5.85,4.26,5.5,0.83,1.83,1.72,0.27,0.24,0.42,9.45467
AL,201802,2018,1,8.33,0.4,19.17,3.7,5.5,7.08,4.61,5.24,0.96,1.9,1.77,0.3,0.26,0.51,11.1666
AL,201803,2018,1,8.49,0.4,18.7,3.59,5.47,7.09,4.39,5.04,0.95,1.92,1.78,0.27,0.26,0.5,13.3546
AL,201804,2018,1,9.06,0.41,18.79,3.54,5.69,8.02,4.51,5.28,1.08,2.09,1.94,0.32,0.29,0.59,11.8644
AL,201805,2018,1,9.45,0.42,18.7,3.79,5.55,7.91,4.72,5.46,1.06,2.08,1.9,0.31,0.28,0.56,12.372
AL,201806,2018,2,8.34,0.44,16.92,3.88,5.63,7.61,4.8,5.57,1.09,2.17,2.01,0.32,0.3,0.6,11.8198
AL,201807,2018,2,6.44,0.32,12.68,3.35,5.47,6.64,4.17,4.93,1.03,2.02,1.95,0.31,0.27,0.57,6.65588
AL,201808,2018,2,4.8,0.24,9.34,2.87,5.44,6.31,3.68,4.87,1.0,1.9,1.97,0.31,0.24,0.57,5.65463
AL,201809,2018,2,3.96,0.15,7.66,2.58,5.22,6.02,3.34,4.74,0.97,1.94,1.91,0.3,0.27,0.55,3.43508
AL,201810,2018,3,3.98,0.16,7.5,2.75,5.04,6.01,3.31,4.63,0.95,1.85,1.87,0.32,0.26,0.56,2.90703
AL,201811,2018,3,3.88,0.14,7.48,2.78,4.99,5.89,3.38,4.72,0.86,1.74,1.86,0.3,0.24,0.58,2.64247
AL,201812,2018,3,3.87,0.17,7.15,2.67,5.16,6.01,3.48,4.89,0.94,1.76,1.9,0.28,0.22,0.56,2.36956
AL,201813,2018,3,3.63,0.14,6.88,2.44,5.01,5.81,3.51,4.96,0.93,1.76,1.87,0.27,0.26,0.54,2.06295
AL,201814,2018,4,3.7,0.14,6.63,2.4,5.09,5.93,3.51,5.02,0.93,1.81,1.79,0.28,0.26,0.54,1.82201
AL,201815,2018,4,3.76,0.15,6.61,2.46,5.27,5.92,3.54,5.12,0.94,1.75,1.9,0.3,0.26,0.57,1.6396
AL,201816,2018,4,3.77,0.14,6.56,2.52,5.22,6.02,3.46,5.35,0.94,1.73,1.87,0.29,0.26,0.6,1.55883
AL,201817,2018,4,3.72,0.14,6.29,2.46,5.25,6.0,3.52,5.23,0.94,1.77,1.94,0.29,0.26,0.56,1.41908
AL,201818,2018,4,3.67,0.13,6.05,2.38,5.1,5.86,3.35,5.12,0.84,1.68,1.94,0.31,0.27,0.55,1.33145
AL,201819,2018,5,3.49,0.1,5.77,2.31,5.03,5.78,3.32,5.07,0.86,1.57,1.87,0.27,0.24,0.53,1.17771
AL,201820,2018,5,4.13,0.12,5.44,2.3,5.13,5.63,3.35,5.14,0.82,2.03,1.88,0.25,0.25,0.54,1.11641
AL,201821,2018,5,3.54,0.13,5.24,2.15,5.21,5.63,3.37,5.07,0.77,1.64,1.92,0.26,0.28,0.52,1.03099
AL,201822,2018,5,3.64,0.1,5.09,2.12,5.29,5.8,3.46,5.24,0.87,1.7,1.93,0.26,0.22,0.52,1.08039
AL,201823,2018,6,3.66,0.09,4.85,2.04,5.4,5.92,3.47,5.34,0.88,1.76,1.97,0.31,0.23,0.56,0.779058
AL,201824,2018,6,3.49,0.12,4.6,2.02,5.41,5.95,3.49,5.6,0.87,1.76,2.06,0.34,0.26,0.56,0.773146
AL,201825,2018,6,3.59,0.1,4.57,2.0,5.43,6.05,3.53,5.53,0.88,1.75,2.06,0.32,0.24,0.57,0.669529
AL,201826,2018,6,3.75,0.11,4.32,1.98,5.56,5.99,3.46,5.22,0.86,1.69,2.19,0.32,0.24,0.55,0.653864
AL,201827,2018,7,3.58,0.1,4.19,1.88,5.28,5.76,3.39,5.41,0.8,1.7,2.04,0.31,0.25,0.53,0.71865
AL,201828,2018,7,3.51,0.13,4.45,1.87,5.75,6.12,3.41,5.51,0.84,1.74,2.11,0.3,0.23,0.54,0.602153
AL,201829,2018,7,3.41,0.11,4.44,1.87,5.61,6.09,3.4,5.39,0.8,1.73,2.1,0.3,0.26,0.55,0.617486
AL,201830,2018,7,3.46,0.1,4.56,1.89,5.67,6.04,3.43,5.95,0.84,1.72,2.13,0.29,0.25,0.56,0.61808
AL,201831,2018,7,3.33,0.1,5.93,1.87,5.39,5.8,3.27,5.59,0.8,1.7,2.03,0.29,0.25,0.56,0.64822
AL,201832,2018,8,3.37,0.12,5.45,1.89,5.35,5.85,3.26,5.08,0.81,1.65,1.98,0.26,0.25,0.56,0.651766
AL,201833,2018,8,3.63,0.11,5.45,2.3,5.33,5.82,3.2,5.06,0.8,1.63,1.96,0.3,0.23,0.57,0.894793
AL,201834,2018,8,3.92,0.13,6.27,2.69,5.42,5.83,3.31,5.04,0.81,1.71,1.95,0.29,0.27,0.56,1.3137
AL,201835,2018,8,3.96,0.14,6.75,2.7,5.29,5.86,3.36,5.11,0.86,1.68,1.9,0.26,0.27,0.6,1.27224
AL,201836,2018,9,3.9,0.13,6.64,2.42,5.39,5.74,3.37,5.02,0.89,1.76,1.92,0.31,0.25,0.56,1.44664
AL,201837,2018,9,3.98,0.14,6.54,2.44,5.44,5.95,3.33,5.15,0.94,1.86,1.95,0.33,0.27,0.61,1.42846
AL,201838,2018,9,4.02,0.14,6.51,2.42,5.57,6.1,3.53,5.17,0.94,1.77,1.96,0.35,0.29,0.58,1.59681
AL,201839,2018,9,4.07,0.14,6.74,2.44,5.59,5.9,3.55,5.2,0.9,1.77,1.95,0.33,0.27,0.56,1.52419
AL,201840,2018,10,4.26,0.15,6.81,2.52,5.36,6.05,3.58,5.31,0.91,1.83,1.92,0.3,0.27,0.61,1.62738
AL,201841,2018,10,4.22,0.13,6.8,2.51,5.27,5.83,3.62,5.11,0.9,1.77,1.93,0.29,0.25,0.57,1.72381
AL,201842,2018,10,4.3,0.12,7.25,2.63,5.33,6.28,3.64,5.23,0.93,1.75,1.9,0.34,0.27,0.59,1.83318
AL,201843,2018,10,4.62,0.15,8.22,2.76,5.36,6.1,3.58,5.05,0.94,1.79,1.91,0.32,0.26,0.54,2.24187
AL,201844,2018,10,4.46,0.16,8.45,2.91,5.31,5.87,3.52,4.79,0.94,1.74,1.85,0.33,0.27,0.55,2.38157
AL,201845,2018,11,4.45,0.17,8.88,3.19,5.37,5.7,3.49,4.81,0.94,1.7,1.8,0.32,0.25,0.54,2.76766
AL,201846,2018,11,4.67,0.16,10.15,3.29,5.35,5.53,3.7,4.92,0.92,1.78,1.81,0.32,0.24,0.53,2.96346
AL,201847,2018,11,4.74,0.17,10.27,3.33,5.08,5.04,3.57,4.88,0.85,1.74,1.71,0.25,0.26,0.47,3.05731
AL,201848,2018,11,4.62,0.17,10.39,3.33,5.5,5.71,3.65,4.94,0.95,1.84,1.82,0.3,0.3,0.58,3.06889
AL,201849,2018,12,4.51,0.14,10.02,3.14,5.31,5.57,3.59,4.8,0.9,1.75,1.79,0.31,0.29,0.54,2.97551
AL,201850,2018,12,4.87,0.18,10.17,3.37,5.25,5.48,3.75,4.88,0.91,1.79,1.85,0.28,0.27,0.54,3.66897
AL,201851,2018,12,5.11,0.23,11.19,3.64,5.33,5.35,3.95,5.0,0.88,1.81,1.84,0.23,0.25,0.48,4.11336
AL,201852,2018,12,5.11,0.21,12.13,3.71,5.49,5.47,4.33,5.23,0.92,1.82,1.79,0.26,0.24,0.43,5.18938
AL,201901,2019,12,4.6,0.15,10.74,3.31,6.2,6.19,4.07,5.3,1.0,2.1,2.0,0.31,0.23,0.52,4.25721
AL,201902,2019,1,4.43,0.15,9.16,2.85,5.78,6.29,4.53,5.79,0.99,1.88,1.94,0.29,0.25,0.55,3.38062
AL,201903,2019,1,4.91,0.18,9.41,3.01,5.57,6.09,3.94,5.26,0.98,1.88,1.97,0.32,0.27,0.56,4.30332
AL,201904,2019,1,5.96,0.24,11.2,3.47,5.88,6.33,4.11,5.38,0.99,1.88,1.99,0.31,0.28,0.58,5.50477
AL,201905,2019,1,6.9,0.32,12.85,3.94,5.83,6.53,4.36,5.58,1.02,1.87,1.98,0.34,0.26,0.61,7.93121
AL,201906,2019,2,7.96,0.42,14.62,3.98,5.96,7.48,4.73,6.0,1.06,2.01,2.12,0.36,0.26,0.65,8.72677
AL,201907,2019,2,6.81,0.31,12.59,3.54,5.85,6.77,4.44,5.44,1.1,2.02,2.09,0.37,0.26,0.57,8.93048
AL,201908,2019,2,6.02,0.27,10.94,3.41,5.96,6.73,4.27,5.41,1.07,1.97,2.09,0.37,0.31,0.63,7.26441
AL,201909,2019,2,5.26,0.23,9.26,3.17,5.99,6.82,4.09,5.3,1.04,1.94,2.18,0.35,0.26,0.61,5.88363
AL,201910,2019,3,5.36,0.22,9.4,3.25,5.83,6.53,3.94,5.41,1.05,2.0,2.11,0.34,0.26,0.62,5.00055
AL,201911,2019,3,5.04,0.21,9.08,3.13,5.73,6.52,3.99,5.37,1.07,1.97,2.09,0.32,0.28,0.62,4.70024
AL,201912,2019,3,4.89,0.2,8.93,3.17,5.63,6.71,4.14,5.51,1.13,1.88,2.08,0.34,0.26,0.63,3.68894
AL,201913,2019,3,4.61,0.19,8.33,2.92,5.5,6.43,4.13,5.59,1.02,1.82,2.07,0.34,0.29,0.59,3.10584
AL,201914,2019,4,4.57,0.17,7.7,2.76,5.59,6.37,4.12,5.4,1.04,1.86,2.1,0.33,0.3,0.59,2.55667
AL,201915,2019,4,4.34,0.16,7.16,2.75,5.53,6.38,3.98,5.43,1.0,1.88,2.06,0.34,0.32,0.56,2.11858
AL,201916,2019,4,4.13,0.16,6.87,2.73,5.35,6.05,3.83,5.38,0.93,1.82,1.99,0.33,0.28,0.57,1.93152
AL,201917,2019,4,4.5,0.18,7.22,2.88,5.68,6.6,4.05,5.4,1.0,1.82,2.03,0.31,0.28,0.64,2.12787
AL,201918,2019,4,4.46,0.15,6.92,2.74,5.57,6.53,3.87,5.3,1.04,1.82,2.12,0.29,0.27,0.6,1.98559
AL,201919,2019,5,4.23,0.16,6.55,2.72,5.52,6.2,3.79,5.25,0.97,1.79,2.07,0.29,0.28,0.58,1.79369
AL,201920,2019,5,4.04,0.13,6.36,2.73,5.58,6.17,3.89,5.4,0.93,1.79,2.13,0.31,0.27,0.57,1.62678
AL,201921,2019,5,4.12,0.16,6.08,2.53,5.56,6.33,3.88,5.54,0.94,1.76,2.15,0.29,0.25,0.59,1.54696
AL,201922,2019,5,4.39,0.14,5.87,2.4,5.58,6.45,4.04,5.8,0.97,1.85,2.27,0.32,0.24,0.63,1.37628
AL,201923,2019,6,3.96,0.13,5.52,2.27,5.81,6.45,3.75,5.58,1.14,1.85,2.23,0.33,0.24,0.63,1.18038
AL,201924,2019,6,3.83,0.12,5.49,2.21,5.96,6.67,3.83,5.63,1.08,1.9,2.3,0.31,0.27,0.66,1.01044
AL,201925,2019,6,3.81,0.14,5.29,2.11,5.96,6.74,3.81,5.76,1.07,1.97,2.36,0.31,0.28,0.65,1.00722
AL,201926,2019,6,3.78,0.1,5.35,2.08,5.96,6.65,3.92,5.89,0.99,1.94,2.31,0.3,0.27,0.62,0.807947
AL,201927,2019,7,3.65,0.1,4.76,2.0,5.74,6.11,3.9,5.95,0.9,1.89,2.23,0.29,0.56,0.56,0.694119
AL,201928,2019,7,3.85,0.13,4.77,2.01,6.1,6.45,3.81,6.11,0.97,2.0,2.33,0.3,0.64,0.62,0.717621
AL,201929,2019,7,3.67,0.11,4.59,1.96,5.99,6.4,3.73,5.67,0.94,1.93,2.31,0.29,0.33,0.62,0.78857
AL,201930,2019,7,3.9,0.12,4.8,1.99,6.08,6.58,3.71,5.67,0.9,1.94,2.3,0.3,0.29,0.61,0.806363
AL,201931,2019,7,3.6,0.12,4.74,1.88,5.84,6.29,3.68,5.42,0.88,1.91,2.22,0.31,0.35,0.6,0.873338
AL,201932,2019,8,3.64,0.13,4.76,1.93,5.91,6.26,3.66,5.26,0.9,1.8,2.23,0.31,0.31,0.56,0.776343
AL,201933,2019,8,3.72,0.12,5.32,2.22,5.7,6.06,3.53,5.36,0.88,1.82,2.21,0.3,0.31,0.58,1.06962
AL,201934,2019,8,3.97,0.12,6.33,2.65,5.57,5.99,3.57,5.38,0.99,1.78,2.1,0.3,0.27,0.57,1.40931
AL,201935,2019,8,4.04,0.13,6.71,2.77,5.59,5.91,3.61,5.19,1.0,1.75,2.06,0.29,0.29,0.56,1.59424
AL,201936,2019,9,4.21,0.17,7.15,2.7,5.62,6.15,3.75,5.48,1.01,1.89,2.13,0.32,0.27,0.59,1.81117
AL,201937,2019,9,4.24,0.15,7.03,2.59,5.62,6.41,4.88,6.54,1.04,1.93,2.17,0.31,0.28,0.59,1.80076
AL,201938,2019,9,4.3,0.16,6.97,2.52,5.72,6.59,3.95,5.76,1.07,1.91,2.25,0.34,0.26,0.6,1.66527
AL,201939,2019,9,4.45,0.16,7.26,2.61,5.87,6.6,3.99,5.61,1.05,1.96,2.17,0.35,0.32,0.65,1.91817
AL,201940,2019,9,4.31,0.15,7.29,2.56,5.74,6.47,4.05,5.73,1.09,2.28,2.16,0.36,0.32,0.62,1.97633
AL,201941,2019,10,4.34,0.2,7.53,2.62,5.68,6.39,3.99,5.6,1.03,2.13,2.12,0.32,0.31,0.65,1.8918
AL,201942,2019,10,4.35,0.18,7.78,2.66,5.89,6.29,3.98,5.53,1.08,2.01,2.15,0.33,0.28,0.56,2.20263
AL,201943,2019,10,4.61,0.17,8.25,2.85,5.69,6.09,3.98,5.31,1.07,1.99,2.1,0.32,0.3,0.57,2.35066
AL,201944,2019,10,4.61,0.18,8.82,3.03,5.56,6.01,3.93,5.19,1.02,1.97,2.05,0.31,0.29,0.57,2.64992
AL,201945,2019,11,5.01,0.19,10.21,3.43,5.66,6.15,4.06,5.32,1.04,1.91,2.03,0.34,0.3,0.52,3.3596
AL,201946,2019,11,5.16,0.19,10.95,3.56,5.49,5.99,4.02,5.23,1.08,2.01,2.04,0.31,0.34,0.54,3.65487
AL,201947,2019,11,5.37,0.22,11.63,3.71,5.65,6.27,4.49,5.67,1.11,2.04,2.02,0.33,0.32,0.59,4.66176
AL,201948,2019,11,5.09,0.2,11.12,3.47,5.47,5.65,4.35,5.29,0.96,1.88,2.01,0.28,0.27,0.46,4.70394
AL,201949,2019,12,5.23,0.19,11.17,3.4,5.68,6.1,4.26,5.39,1.04,1.96,1.99,0.29,0.59,0.56,5.05257
AL,201950,2019,12,5.45,0.24,11.11,3.38,5.45,6.15,4.26,5.28,1.02,1.93,2.03,0.31,0.43,0.55,5.58684
AL,201951,2019,12,6.06,0.28,12.12,3.65,5.37,5.82,4.43,5.21,0.93,1.9,1.96,0.27,0.32,0.48,7.0398
AL,201952,2019,12,6.89,0.36,14.93,4.01,5.81,6.15,4.83,5.51,1.04,2.05,2.05,0.29,0.26,0.49,8.72661
AL,202001,2020,12,5.63,0.26,13.37,3.59,6.36,6.25,4.53,5.62,1.12,2.13,2.24,0.3,0.27,0.52,7.25851
AL,202002,2020,1,5.24,0.22,10.6,2.98,6.32,6.43,3.89,5.23,1.01,2.04,2.23,0.33,0.29,0.58,5.37005
AL,202003,2020,1,5.63,0.26,10.09,2.97,6.29,6.74,4.07,5.31,1.04,2.03,2.23,0.33,0.3,0.6,5.63976
AL,202004,2020,1,6.37,0.3,11.55,3.32,7.41,6.72,4.21,5.41,1.09,2.01,2.29,0.33,0.31,0.56,6.58426
AL,202005,2020,1,7.49,0.42,13.52,3.96,6.21,6.96,4.48,5.48,1.13,2.1,2.21,0.35,0.31,0.64,9.02719
AL,202006,2020,2,7.37,0.38,13.6,3.97,6.13,6.88,4.74,5.68,1.19,2.14,2.25,0.35,0.3,0.6,9.17458
AL,202007,2020,2,6.59,0.35,12.16,3.59,6.08,6.69,4.39,5.46,1.12,2.06,2.19,0.35,0.3,0.61,7.54011
AL,202008,2020,2,6.32,0.3,11.55,3.65,6.21,7.0,4.36,5.44,1.17,2.1,2.22,0.36,0.29,0.63,8.0918
AL,202009,2020,2,6.96,0.33,12.23,3.85,6.08,6.61,4.29,5.39,1.17,2.05,2.15,0.35,0.29,0.68,6.04229
AL,202010,2020,3,6.84,0.36,13.11,3.99,5.79,6.67,4.13,5.29,1.21,1.94,2.12,0.44,0.27,0.63,6.32549
AL,202011,2020,3,11.59,0.56,17.77,4.69,5.46,6.5,3.98,5.77,1.64,2.03,1.91,0.36,0.26,0.59,6.10561
AL,202012,2020,3,18.41,1.03,16.92,5.4,5.84,5.56,3.44,5.69,2.38,2.43,1.73,0.25,0.22,0.54,6.64586
AL,202013,2020,3,12.9,0.97,12.38,3.91,6.39,5.49,3.32,5.17,2.36,2.58,1.9,0.25,0.21,0.53,4.64715
AL,202014,2020,3,10.31,0.74,10.34,3.22,6.07,5.4,3.22,4.8,1.89,2.49,1.86,0.27,0.19,0.55,3.23893
AL,202015,2020,4,7.81,0.54,7.77,2.47,5.61,5.21,3.14,4.64,1.58,2.26,1.87,0.32,0.22,0.52,2.30453
AL,202016,2020,4,5.83,0.38,5.93,1.95,5.37,5.08,3.02,4.36,1.3,2.03,1.85,0.34,0.22,0.52,2.0676
AL,202017,2020,4,5.34,0.31,5.38,1.75,5.54,5.51,3.16,4.47,1.23,2.03,1.92,0.33,0.24,0.5,1.48028
AL,202018,2020,4,5.19,0.29,4.9,1.65,5.58,5.5,3.2,4.38,1.11,1.9,1.93,0.3,0.24,0.51,1.25794
AL,202019,2020,5,6.53,0.28,4.62,1.6,5.27,5.37,3.05,4.35,1.03,1.83,1.85,0.29,0.22,0.49,1.05062
AL,202020,2020,5,6.79,0.31,4.57,1.63,5.48,5.67,3.16,4.53,1.05,1.87,1.99,0.31,0.21,0.52,1.10442
AL,202021,2020,5,5.33,0.31,4.48,1.57,5.63,5.54,3.3,4.68,1.06,1.91,2.08,0.32,0.22,0.54,1.03377
AL,202022,2020,5,4.84,0.28,4.26,1.64,5.56,5.57,3.34,4.8,1.09,2.0,2.03,0.3,0.22,0.54,0.884105
AL,202023,2020,6,4.63,0.29,4.0,1.55,5.41,5.67,3.29,4.74,1.08,1.92,2.09,0.34,0.23,0.55,0.880324
AL,202024,2020,6,4.75,0.31,4.3,1.71,5.81,6.15,3.46,5.12,1.1,2.02,2.27,0.31,0.28,0.59,0.889157
AL,202025,2020,6,5.24,0.35,5.23,1.88,5.68,6.31,3.59,5.21,1.09,2.01,2.23,0.33,0.24,0.65,0.960212
AL,202026,2020,6,6.0,0.43,9.0,2.01,6.02,6.56,3.66,5.5,1.21,2.17,2.27,0.32,0.25,0.65,1.07146
AL,202027,2020,6,6.42,0.49,6.01,2.2,6.01,6.26,3.61,5.38,1.23,2.17,2.27,0.3,0.24,0.59,1.32833
AL,202028,2020,7,7.24,0.52,6.26,2.33,6.21,6.47,3.74,5.63,1.28,2.29,2.37,0.35,0.24,0.66,1.61092
AL,202029,2020,7,7.1,0.51,6.25,2.32,6.28,6.27,3.6,5.47,1.32,2.23,2.25,0.32,0.25,0.62,1.59051
AL,202030,2020,7,6.27,0.43,5.76,2.23,6.24,6.28,3.65,5.46,1.21,2.25,2.2,0.32,0.24,0.66,1.22651
AL,202031,2020,7,5.91,0.43,5.67,2.16,6.17,6.24,3.55,5.54,1.13,2.18,2.23,0.34,0.25,0.63,1.15372
AL,202032,2020,8,5.56,0.4,5.36,2.04,6.0,6.28,3.46,5.38,1.07,2.07,2.21,0.36,0.3,0.64,1.00162
AL,202033,2020,8,5.21,0.35,5.0,1.93,5.78,6.08,3.39,5.25,1.01,2.02,2.14,0.33,0.27,0.6,0.927704
AL,202034,2020,8,5.08,0.32,4.91,1.98,5.55,6.04,3.3,5.01,0.99,1.9,2.07,0.35,0.25,0.63,0.93915
AL,202035,2020,8,5.15,0.35,5.1,2.15,5.73,6.03,3.33,5.01,1.02,1.96,2.05,0.36,0.23,0.65,0.93497
AL,202036,2020,8,5.0,0.36,5.18,2.2,5.7,6.23,3.38,5.13,1.01,1.97,2.16,0.37,0.25,0.62,1.04627
AL,202037,2020,9,4.94,0.29,5.29,2.19,5.67,6.29,3.42,5.18,1.01,1.91,2.21,0.35,0.26,0.63,0.994187
AL,202038,2020,9,4.45,0.26,5.14,2.03,5.48,5.92,3.25,4.85,1.0,1.87,2.01,0.38,0.24,0.58,0.986942
AL,202039,2020,9,4.59,0.28,5.47,2.11,5.46,6.27,3.33,4.94,1.05,1.89,2.06,0.38,0.28,0.58,1.05884
AL,202040,2020,9,4.66,0.29,5.72,2.19,5.44,6.45,3.45,4.85,1.06,2.33,2.0,0.42,0.25,0.64,1.11117
AL,202041,2020,10,4.95,0.33,5.95,2.21,5.47,6.21,3.36,4.73,1.1,1.96,2.04,0.37,0.25,0.64,1.13246
AL,202042,2020,10,4.72,0.3,5.85,2.15,5.71,6.18,3.45,4.81,1.05,1.91,2.15,0.37,0.25,0.67,1.21625
AL,202043,2020,10,4.67,0.29,5.9,2.18,5.62,6.38,3.39,4.88,1.1,1.94,2.21,0.4,0.29,0.66,1.29847
AL,202044,2020,10,4.43,0.29,5.72,2.13,5.5,6.05,3.48,4.72,1.0,1.84,2.08,0.36,0.28,0.61,1.09974
AL,202045,2020,11,4.57,0.28,6.13,2.31,5.2,5.63,3.13,4.38,0.97,1.75,1.92,0.44,0.25,0.56,1.34503
AL,202046,2020,11,4.99,0.34,6.51,2.4,5.76,6.3,3.49,4.75,1.02,1.9,2.17,0.36,0.27,0.62,1.16244
AL,202047,2020,11,5.38,0.38,7.12,2.52,5.62,6.12,3.45,4.78,1.1,1.9,2.07,0.32,0.27,0.65,1.34523
AL,202048,2020,11,5.16,0.35,6.96,2.41,5.57,5.54,3.45,4.62,1.01,2.03,2.0,0.28,0.25,0.51,1.40949
AL,202049,2020,11,5.41,0.36,7.36,2.37,5.78,5.85,3.47,4.61,1.08,1.99,2.05,0.34,0.27,0.6,1.44176
AL,202050,2020,12,5.74,0.42,7.4,2.39,5.79,6.03,3.5,4.78,1.12,2.05,2.13,0.34,0.25,0.61,1.52792
AL,202051,2020,12,5.64,0.38,7.53,2.51,5.68,5.66,3.48,4.67,1.06,2.06,2.06,0.3,0.24,0.56,1.46654
AL,202052,2020,12,5.33,0.41,7.64,2.56,5.66,5.4,3.66,4.73,1.04,2.06,2.06,0.26,0.22,0.51,1.53283
AL,202053,2020,12,5.9,0.41,8.23,2.5,6.38,6.11,4.02,5.15,1.19,2.25,2.63,0.3,0.21,0.56,1.65359
AL,202101,2021,1,5.33,0.38,7.37,2.23,6.04,5.93,3.68,4.98,1.1,2.1,2.1,0.32,0.23,0.54,1.48634
AL,202102,2021,1,5.03,0.35,6.71,2.17,5.92,6.09,3.81,5.01,1.09,2.11,2.09,0.32,0.24,0.59,1.30685
AL,202103,2021,1,5.23,0.33,6.67,2.24,5.99,6.25,4.01,5.34,1.13,2.2,2.2,0.35,0.27,0.61,1.11555
AL,202104,2021,1,5.24,0.34,6.54,2.35,6.17,6.41,4.19,5.45,1.19,2.15,2.27,0.35,0.28,0.6,1.31458
AL,202105,2021,2,5.06,0.29,6.67,2.54,6.01,6.29,4.19,5.53,1.16,2.1,2.21,0.36,0.27,0.65,1.37337
AL,202106,2021,2,4.73,0.27,6.51,2.49,5.87,6.2,4.3,5.45,1.13,2.15,2.22,0.37,0.29,0.6,1.27459
AL,202107,2021,2,4.47,0.23,6.33,2.43,5.95,6.17,4.3,5.32,1.04,2.05,2.15,0.33,0.27,0.63,0.948261
AL,202108,2021,2,4.46,0.25,5.87,2.22,5.85,6.74,4.38,5.59,1.11,2.04,2.28,0.36,0.28,0.64,1.0061
AL,202109,2021,3,4.21,0.22,5.74,2.25,5.72,6.37,4.29,5.4,1.09,1.95,2.18,0.37,0.28,0.62,0.922419
AL,202110,2021,3,4.3,0.22,5.64,2.18,5.42,6.33,4.2,5.4,1.01,1.83,2.15,0.36,0.29,0.6,0.991837
AL,202111,2021,3,3.9,0.19,5.3,2.1,5.08,5.85,4.07,5.28,0.99,1.83,2.02,0.32,0.25,0.56,0.977696
AL,202112,2021,3,4.0,0.19,5.58,2.19,5.29,6.12,3.97,5.31,1.03,1.87,2.16,0.33,0.28,0.57,1.01133
AL,202113,2021,3,4.03,0.22,5.6,2.18,5.38,6.12,3.83,5.22,0.99,1.8,2.04,0.34,0.28,0.58,0.86463
AL,202114,2021,4,4.5,0.25,6.04,2.27,5.36,6.23,4.08,5.37,1.03,1.87,2.13,0.37,0.28,0.61,1.09112
AL,202115,2021,4,4.68,0.23,6.55,2.47,5.59,6.4,3.98,5.49,1.08,1.95,2.21,0.37,0.28,0.63,1.14724
